Date,HalfHour,wholesale,wholesale(pound/kWh),import,import(VAT),export,,difference
23/06/2018,38,43.725,0.043725,0.216195,0.22700475,0.1261015,,0.10090325
23/06/2018,39,33.005,0.033005,0.192611,0.20224155,0.1160247,,0.08621685
23/06/2018,40,50.685,0.050685,0.231507,0.24308235,0.1326439,,0.11043845
23/06/2018,41,52.01,0.05201,0.234422,0.2461431,0.1338894,,0.1122537
23/06/2018,42,58.235,0.058235,0.128117,0.13452285,0.0656409,,0.06888195
23/06/2018,43,69.88922,0.06988922,0.153756284,0.161444098,0.076595867,,0.084848231
23/06/2018,44,65.18,0.06518,0.143396,0.1505658,0.0721692,,0.0783966
23/06/2018,45,64.93,0.06493,0.142846,0.1499883,0.0719342,,0.0780541
23/06/2018,46,66.4575,0.0664575,0.1462065,0.153516825,0.07337005,,0.080146775
23/06/2018,47,61.704285,0.061704285,0.135749427,0.142536898,0.068902028,,0.07363487
23/06/2018,48,57.1112,0.0571112,0.12564464,0.131926872,0.064584528,,0.067342344
24/06/2018,1,46.079365,0.046079365,0.101374603,0.106443333,0.054214603,,0.05222873
24/06/2018,2,42.305,0.042305,0.093071,0.09772455,0.0506667,,0.04705785
24/06/2018,3,42.455,0.042455,0.093401,0.09807105,0.0508077,,0.04726335
24/06/2018,4,42,0.042,0.0924,0.09702,0.05038,,0.04664
24/06/2018,5,41.13026,0.04113026,0.090486572,0.095010901,0.049562444,,0.045448456
24/06/2018,6,35.816545,0.035816545,0.078796399,0.082736219,0.044567552,,0.038168667
24/06/2018,7,33.5,0.0335,0.0737,0.077385,0.04239,,0.034995
24/06/2018,8,37.786355,0.037786355,0.083129981,0.08728648,0.046419174,,0.040867306
24/06/2018,9,39.19604,0.03919604,0.086231288,0.090542852,0.047744278,,0.042798575
24/06/2018,10,26.88221,0.02688221,0.059140862,0.062097905,0.036169277,,0.025928628
24/06/2018,11,29.06668,0.02906668,0.063946696,0.067144031,0.038222679,,0.028921352
24/06/2018,12,29.338825,0.029338825,0.064545415,0.067772686,0.038478496,,0.02929419
24/06/2018,13,46.57591,0.04657591,0.102467002,0.107590352,0.054681355,,0.052908997
24/06/2018,14,46.59665,0.04659665,0.10251263,0.107638262,0.054700851,,0.052937411
24/06/2018,15,29.585685,0.029585685,0.065088507,0.068342932,0.038710544,,0.029632388
24/06/2018,16,27.575,0.027575,0.060665,0.06369825,0.0368205,,0.02687775
24/06/2018,17,24.82277,0.02482277,0.054610094,0.057340599,0.034233404,,0.023107195
24/06/2018,18,30.528115,0.030528115,0.067161853,0.070519946,0.039596428,,0.030923518
24/06/2018,19,31.525705,0.031525705,0.069356551,0.072824379,0.040534163,,0.032290216
24/06/2018,20,30.62247,0.03062247,0.067369434,0.070737906,0.039685122,,0.031052784
24/06/2018,21,31.084525,0.031084525,0.068385955,0.071805253,0.040119454,,0.031685799
24/06/2018,22,36.177455,0.036177455,0.079590401,0.083569921,0.044906808,,0.038663113
24/06/2018,23,46.625,0.046625,0.102575,0.10770375,0.0547275,,0.05297625
24/06/2018,24,31.950425,0.031950425,0.070290935,0.073805482,0.0409334,,0.032872082
24/06/2018,25,31.15,0.03115,0.06853,0.0719565,0.040181,,0.0317755
24/06/2018,26,28.125,0.028125,0.061875,0.06496875,0.0373375,,0.02763125
24/06/2018,27,28,0.028,0.0616,0.06468,0.03722,,0.02746
24/06/2018,28,26.852795,0.026852795,0.059076149,0.062029956,0.036141627,,0.025888329
24/06/2018,29,24.52463,0.02452463,0.053954186,0.056651895,0.033953152,,0.022698743
24/06/2018,30,25.6,0.0256,0.05632,0.059136,0.034964,,0.024172
24/06/2018,31,28.06694,0.02806694,0.061747268,0.064834631,0.037282924,,0.027551708
24/06/2018,32,29.1,0.0291,0.06402,0.067221,0.038254,,0.028967
24/06/2018,33,29.1,0.0291,0.06402,0.067221,0.038254,,0.028967
24/06/2018,34,29.1,0.0291,0.06402,0.067221,0.038254,,0.028967
24/06/2018,35,31.225,0.031225,0.188695,0.19812975,0.1143515,,0.08377825
24/06/2018,36,32.215005,0.032215005,0.190873011,0.200416662,0.115282105,,0.085134557
24/06/2018,37,47.14542,0.04714542,0.223719924,0.23490592,0.129316695,,0.105589225
24/06/2018,38,48.6,0.0486,0.22692,0.238266,0.130684,,0.107582
24/06/2018,39,52.364225,0.052364225,0.235201295,0.24696136,0.134222372,,0.112738988
24/06/2018,40,53.354005,0.053354005,0.237378811,0.249247752,0.135152765,,0.114094987
24/06/2018,41,53.45253,0.05345253,0.237595566,0.249475344,0.135245378,,0.114229966
24/06/2018,42,53.141795,0.053141795,0.116911949,0.122757546,0.060853287,,0.061904259
24/06/2018,43,68.045515,0.068045515,0.149700133,0.15718514,0.074862784,,0.082322356
24/06/2018,44,44.6,0.0446,0.09812,0.103026,0.052824,,0.050202
24/06/2018,45,67.966785,0.067966785,0.149526927,0.157003273,0.074788778,,0.082214495
24/06/2018,46,44.655625,0.044655625,0.098242375,0.103154494,0.052876288,,0.050278206
24/06/2018,47,46.793575,0.046793575,0.102945865,0.108093158,0.054885961,,0.053207198
24/06/2018,48,52.5,0.0525,0.1155,0.121275,0.06025,,0.061025
25/06/2018,1,49.49123,0.04949123,0.108880706,0.114324741,0.057421756,,0.056902985
25/06/2018,2,47.311895,0.047311895,0.104086169,0.109290477,0.055373181,,0.053917296
25/06/2018,3,47.07801,0.04707801,0.103571622,0.108750203,0.055153329,,0.053596874
25/06/2018,4,47.743195,0.047743195,0.105035029,0.11028678,0.055778603,,0.054508177
25/06/2018,5,44.76545,0.04476545,0.09848399,0.10340819,0.052979523,,0.050428667
25/06/2018,6,45.137165,0.045137165,0.099301763,0.104266851,0.053328935,,0.050937916
25/06/2018,7,47.1967,0.0471967,0.10383274,0.109024377,0.055264898,,0.053759479
25/06/2018,8,47.22989,0.04722989,0.103905758,0.109101046,0.055296097,,0.053804949
25/06/2018,9,45.39823,0.04539823,0.099876106,0.104869911,0.053574336,,0.051295575
25/06/2018,10,44.5,0.0445,0.0979,0.102795,0.05273,,0.050065
25/06/2018,11,44.5,0.0445,0.0979,0.102795,0.05273,,0.050065
25/06/2018,12,44.97413,0.04497413,0.098943086,0.10389024,0.053175682,,0.050714558
25/06/2018,13,45.34439,0.04534439,0.099757658,0.104745541,0.053523727,,0.051221814
25/06/2018,14,44.923385,0.044923385,0.098831447,0.103773019,0.053127982,,0.050645037
25/06/2018,15,30.75,0.03075,0.06765,0.0710325,0.039805,,0.0312275
25/06/2018,16,41.59997,0.04159997,0.091519934,0.096095931,0.050003972,,0.046091959
25/06/2018,17,43.70231,0.04370231,0.096145082,0.100952336,0.051980171,,0.048972165
25/06/2018,18,29.22915,0.02922915,0.06430413,0.067519337,0.038375401,,0.029143936
25/06/2018,19,33.044855,0.033044855,0.072698681,0.076333615,0.041962164,,0.034371451
25/06/2018,20,37.549705,0.037549705,0.082609351,0.086739819,0.046196723,,0.040543096
25/06/2018,21,50.881045,0.050881045,0.111938299,0.117535214,0.058728182,,0.058807032
25/06/2018,22,32.63,0.03263,0.071786,0.0753753,0.0415722,,0.0338031
25/06/2018,23,43.7,0.0437,0.09614,0.100947,0.051978,,0.048969
25/06/2018,24,35.638865,0.035638865,0.078405503,0.082325778,0.044400533,,0.037925245
25/06/2018,25,43.13175,0.04313175,0.09488985,0.099634343,0.051443845,,0.048190498
25/06/2018,26,33.66,0.03366,0.074052,0.0777546,0.0425404,,0.0352142
25/06/2018,27,33.84289,0.03384289,0.074454358,0.078177076,0.042712317,,0.035464759
25/06/2018,28,33.635,0.033635,0.073997,0.07769685,0.0425169,,0.03517995
25/06/2018,29,46.66,0.04666,0.102652,0.1077846,0.0547604,,0.0530242
25/06/2018,30,52.74055,0.05274055,0.11602921,0.121830671,0.060476117,,0.061354554
25/06/2018,31,33.872265,0.033872265,0.074518983,0.078244932,0.042739929,,0.035505003
25/06/2018,32,33.237975,0.033237975,0.073123545,0.076779722,0.042143697,,0.034636026
25/06/2018,33,49.015205,0.049015205,0.107833451,0.113225124,0.056974293,,0.056250831
25/06/2018,34,58.79288,0.05879288,0.129344336,0.135811553,0.066165307,,0.069646246
25/06/2018,35,55.18358,0.05518358,0.241403876,0.25347407,0.136872565,,0.116601505
25/06/2018,36,54.5815,0.0545815,0.2400793,0.252083265,0.13630661,,0.115776655
25/06/2018,37,54.37439,0.05437439,0.239623658,0.251604841,0.136111927,,0.115492914
25/06/2018,38,56.825,0.056825,0.245015,0.25726575,0.1384155,,0.11885025
25/06/2018,39,58.02903,0.05802903,0.247663866,0.260047059,0.139547288,,0.120499771
25/06/2018,40,58.39685,0.05839685,0.24847307,0.260896724,0.139893039,,0.121003685
25/06/2018,41,54.663215,0.054663215,0.240259073,0.252272027,0.136383422,,0.115888605
25/06/2018,42,60.5988,0.0605988,0.13331736,0.139983228,0.067862872,,0.072120356
25/06/2018,43,35.02961,0.03502961,0.077065142,0.080918399,0.043827833,,0.037090566
25/06/2018,44,33.89217,0.03389217,0.074562774,0.078290913,0.04275864,,0.035532273
25/06/2018,45,33.83767,0.03383767,0.074442874,0.078165018,0.04270741,,0.035457608
25/06/2018,46,32.49626,0.03249626,0.071491772,0.075066361,0.041446484,,0.033619876
25/06/2018,47,42.7765,0.0427765,0.0941083,0.098813715,0.05110991,,0.047703805
25/06/2018,48,43.75,0.04375,0.09625,0.1010625,0.052025,,0.0490375
26/06/2018,1,43.914575,0.043914575,0.096612065,0.101442668,0.052179701,,0.049262968
26/06/2018,2,43.82818,0.04382818,0.096421996,0.101243096,0.052098489,,0.049144607
26/06/2018,3,54.148325,0.054148325,0.119126315,0.125082631,0.061799426,,0.063283205
26/06/2018,4,43.24759,0.04324759,0.095144698,0.099901933,0.051552735,,0.048349198
26/06/2018,5,43.25,0.04325,0.09515,0.0999075,0.051555,,0.0483525
26/06/2018,6,56,0.056,0.1232,0.12936,0.06354,,0.06582
26/06/2018,7,57.5,0.0575,0.1265,0.132825,0.06495,,0.067875
26/06/2018,8,57.5,0.0575,0.1265,0.132825,0.06495,,0.067875
26/06/2018,9,57.21069,0.05721069,0.125863518,0.132156694,0.064678049,,0.067478645
26/06/2018,10,41.75,0.04175,0.09185,0.0964425,0.050145,,0.0462975
26/06/2018,11,42.51438,0.04251438,0.093531636,0.098208218,0.050863517,,0.047344701
26/06/2018,12,41.95763,0.04195763,0.092306786,0.096922125,0.050340172,,0.046581953
26/06/2018,13,35.29238,0.03529238,0.077643236,0.081525398,0.044074837,,0.037450561
26/06/2018,14,30.367195,0.030367195,0.066807829,0.07014822,0.039445163,,0.030703057
26/06/2018,15,27.12395,0.02712395,0.05967269,0.062656325,0.036396513,,0.026259812
26/06/2018,16,64.69622,0.06469622,0.142331684,0.149448268,0.071714447,,0.077733821
26/06/2018,17,60.634925,0.060634925,0.133396835,0.140066677,0.06789683,,0.072169847
26/06/2018,18,29.05974,0.02905974,0.063931428,0.067127999,0.038216156,,0.028911844
26/06/2018,19,47.848515,0.047848515,0.105266733,0.11053007,0.055877604,,0.054652466
26/06/2018,20,26.87672,0.02687672,0.059128784,0.062085223,0.036164117,,0.025921106
26/06/2018,21,38.722775,0.038722775,0.085190105,0.08944961,0.047299409,,0.042150202
26/06/2018,22,36.278955,0.036278955,0.079813701,0.083804386,0.045002218,,0.038802168
26/06/2018,23,33.437495,0.033437495,0.073562489,0.077240613,0.042331245,,0.034909368
26/06/2018,24,45.07989,0.04507989,0.099175758,0.104134546,0.053275097,,0.050859449
26/06/2018,25,51.70166,0.05170166,0.113743652,0.119430835,0.05949956,,0.059931274
26/06/2018,26,48.97717,0.04897717,0.107749774,0.113137263,0.05693854,,0.056198723
26/06/2018,27,42.77648,0.04277648,0.094108256,0.098813669,0.051109891,,0.047703778
26/06/2018,28,49.04786,0.04904786,0.107905292,0.113300557,0.057004988,,0.056295568
26/06/2018,29,49.038585,0.049038585,0.107884887,0.113279131,0.05699627,,0.056282861
26/06/2018,30,50.56808,0.05056808,0.111249776,0.116812265,0.058433995,,0.05837827
26/06/2018,31,39.6319,0.0396319,0.08719018,0.091549689,0.048153986,,0.043395703
26/06/2018,32,49.54606,0.04954606,0.109001332,0.114451399,0.057473296,,0.056978102
26/06/2018,33,49.300205,0.049300205,0.108460451,0.113883474,0.057242193,,0.056641281
26/06/2018,34,36.149055,0.036149055,0.079527921,0.083504317,0.044880112,,0.038624205
26/06/2018,35,35.024715,0.035024715,0.197054373,0.206907092,0.117923232,,0.08898386
26/06/2018,36,38.196975,0.038196975,0.204033345,0.214235012,0.120905157,,0.093329856
26/06/2018,37,59.68025,0.05968025,0.25129655,0.263861378,0.141099435,,0.122761943
26/06/2018,38,59.5125,0.0595125,0.2509275,0.263473875,0.14094175,,0.122532125
26/06/2018,39,59.883375,0.059883375,0.251743425,0.264330596,0.141290373,,0.123040224
26/06/2018,40,76.475,0.076475,0.288245,0.30265725,0.1568865,,0.14577075
26/06/2018,41,60.020915,0.060020915,0.252046013,0.264648314,0.14141966,,0.123228654
26/06/2018,42,47.581715,0.047581715,0.104679773,0.109913762,0.055626812,,0.05428695
26/06/2018,43,47.56287,0.04756287,0.104638314,0.10987023,0.055609098,,0.054261132
26/06/2018,44,35.251055,0.035251055,0.077552321,0.081429937,0.044035992,,0.037393945
26/06/2018,45,35.015295,0.035015295,0.077033649,0.080885331,0.043814377,,0.037070954
26/06/2018,46,34.905745,0.034905745,0.076792639,0.080632271,0.0437114,,0.036920871
26/06/2018,47,44.841545,0.044841545,0.098651399,0.103583969,0.053051052,,0.050532917
26/06/2018,48,44.750765,0.044750765,0.098451683,0.103374267,0.052965719,,0.050408548
27/06/2018,1,35.085,0.035085,0.077187,0.08104635,0.0438799,,0.03716645
27/06/2018,2,35.085,0.035085,0.077187,0.08104635,0.0438799,,0.03716645
27/06/2018,3,34.7734,0.0347734,0.07650148,0.080326554,0.043586996,,0.036739558
27/06/2018,4,34.41533,0.03441533,0.075713726,0.079499412,0.04325041,,0.036249002
27/06/2018,5,33.61701,0.03361701,0.073957422,0.077655293,0.042499989,,0.035155304
27/06/2018,6,43.12288,0.04312288,0.094870336,0.099613853,0.051435507,,0.048178346
27/06/2018,7,38.31959,0.03831959,0.084303098,0.088518253,0.046920415,,0.041597838
27/06/2018,8,38.50559,0.03850559,0.084712298,0.088947913,0.047095255,,0.041852658
27/06/2018,9,44.10411,0.04410411,0.097029042,0.101880494,0.052357863,,0.049522631
27/06/2018,10,33.955,0.033955,0.074701,0.07843605,0.0428177,,0.03561835
27/06/2018,11,36.22,0.03622,0.079684,0.0836682,0.0449468,,0.0387214
27/06/2018,12,31.75,0.03175,0.06985,0.0733425,0.040745,,0.0325975
27/06/2018,13,33.74351,0.03374351,0.074235722,0.077947508,0.042618899,,0.035328609
27/06/2018,14,33.75,0.03375,0.07425,0.0779625,0.042625,,0.0353375
27/06/2018,15,34.02236,0.03402236,0.074849192,0.078591652,0.042881018,,0.035710633
27/06/2018,16,54.14875,0.05414875,0.11912725,0.125083613,0.061799825,,0.063283788
27/06/2018,17,53.06671,0.05306671,0.116746762,0.1225841,0.060782707,,0.061801393
27/06/2018,18,38.931175,0.038931175,0.085648585,0.089931014,0.047495305,,0.04243571
27/06/2018,19,48.03824,0.04803824,0.105684128,0.110968334,0.056055946,,0.054912389
27/06/2018,20,34.73,0.03473,0.076406,0.0802263,0.0435462,,0.0366801
27/06/2018,21,34.73,0.03473,0.076406,0.0802263,0.0435462,,0.0366801
27/06/2018,22,35,0.035,0.077,0.08085,0.0438,,0.03705
27/06/2018,23,35.00703,0.03500703,0.077015466,0.080866239,0.043806608,,0.037059631
27/06/2018,24,34.935,0.034935,0.076857,0.08069985,0.0437389,,0.03696095
27/06/2018,25,34.935,0.034935,0.076857,0.08069985,0.0437389,,0.03696095
27/06/2018,26,38.565,0.038565,0.084843,0.08908515,0.0471511,,0.04193405
27/06/2018,27,33.66,0.03366,0.074052,0.0777546,0.0425404,,0.0352142
27/06/2018,28,34.028775,0.034028775,0.074863305,0.07860647,0.042887049,,0.035719422
27/06/2018,29,43.5,0.0435,0.0957,0.100485,0.05179,,0.048695
27/06/2018,30,55.64278,0.05564278,0.122414116,0.128534822,0.063204213,,0.065330609
27/06/2018,31,50.877835,0.050877835,0.111931237,0.117527799,0.058725165,,0.058802634
27/06/2018,32,63.285215,0.063285215,0.139227473,0.146188847,0.070388102,,0.075800745
27/06/2018,33,35.13021,0.03513021,0.077286462,0.081150785,0.043922397,,0.037228388
27/06/2018,34,61.07451,0.06107451,0.134363922,0.141082118,0.068310039,,0.072772079
27/06/2018,35,60.289365,0.060289365,0.252636603,0.265268433,0.141672003,,0.12359643
27/06/2018,36,79.487235,0.079487235,0.294871917,0.309615513,0.159718001,,0.149897512
27/06/2018,37,86.66272,0.08666272,0.310657984,0.326190883,0.166462957,,0.159727926
27/06/2018,38,79.0097,0.0790097,0.29382134,0.308512407,0.159269118,,0.149243289
27/06/2018,39,86.875,0.086875,0.311125,0.32668125,0.1666625,,0.16001875
27/06/2018,40,55.833565,0.055833565,0.242833843,0.254975535,0.137483551,,0.117491984
27/06/2018,41,55.1,0.0551,0.24122,0.253281,0.136794,,0.116487
27/06/2018,42,34.505,0.034505,0.075911,0.07970655,0.0433347,,0.03637185
27/06/2018,43,48.63913,0.04863913,0.107006086,0.11235639,0.056620782,,0.055735608
27/06/2018,44,35.624985,0.035624985,0.078374967,0.082293715,0.044387486,,0.037906229
27/06/2018,45,35.91163,0.03591163,0.079005586,0.082955865,0.044656932,,0.038298933
27/06/2018,46,34.1819,0.0341819,0.07520018,0.078960189,0.043030986,,0.035929203
27/06/2018,47,35.47826,0.03547826,0.078052172,0.081954781,0.044249564,,0.037705216
27/06/2018,48,52.858835,0.052858835,0.116289437,0.122103909,0.060587305,,0.061516604
28/06/2018,1,46.5,0.0465,0.1023,0.107415,0.05461,,0.052805
28/06/2018,2,46.40583,0.04640583,0.102092826,0.107197467,0.05452148,,0.052675987
28/06/2018,3,49.3,0.0493,0.10846,0.113883,0.057242,,0.056641
28/06/2018,4,48.585,0.048585,0.106887,0.11223135,0.0565699,,0.05566145
28/06/2018,5,48.681195,0.048681195,0.107098629,0.11245356,0.056660323,,0.055793237
28/06/2018,6,34.432585,0.034432585,0.075751687,0.079539271,0.04326663,,0.036272641
28/06/2018,7,33.436275,0.033436275,0.073559805,0.077237795,0.042330099,,0.034907697
28/06/2018,8,34.855205,0.034855205,0.076681451,0.080515524,0.043663893,,0.036851631
28/06/2018,9,36.124335,0.036124335,0.079473537,0.083447214,0.044856875,,0.038590339
28/06/2018,10,33.14577,0.03314577,0.072920694,0.076566729,0.042057024,,0.034509705
28/06/2018,11,32.359205,0.032359205,0.071190251,0.074749764,0.041317653,,0.033432111
28/06/2018,12,33.16,0.03316,0.072952,0.0765996,0.0420704,,0.0345292
28/06/2018,13,46.06444,0.04606444,0.101341768,0.106408856,0.054200574,,0.052208283
28/06/2018,14,33.7177,0.0337177,0.07417894,0.077887887,0.042594638,,0.035293249
28/06/2018,15,41.38,0.04138,0.091036,0.0955878,0.0497972,,0.0457906
28/06/2018,16,38.978715,0.038978715,0.085753173,0.090040832,0.047539992,,0.04250084
28/06/2018,17,67.31182,0.06731182,0.148086004,0.155490304,0.074173111,,0.081317193
28/06/2018,18,75.37,0.07537,0.165814,0.1741047,0.0817478,,0.0923569
28/06/2018,19,81.928905,0.081928905,0.180243591,0.189255771,0.087913171,,0.1013426
28/06/2018,20,49.2453,0.0492453,0.10833966,0.113756643,0.057190582,,0.056566061
28/06/2018,21,57.984145,0.057984145,0.127565119,0.133943375,0.065405096,,0.068538279
28/06/2018,22,50.25256,0.05025256,0.110555632,0.116083414,0.058137406,,0.057946007
28/06/2018,23,48.777565,0.048777565,0.107310643,0.112676175,0.056750911,,0.055925264
28/06/2018,24,35.20135,0.03520135,0.07744297,0.081315119,0.043989269,,0.03732585
28/06/2018,25,38.78,0.03878,0.085316,0.0895818,0.0473532,,0.0422286
28/06/2018,26,39.001245,0.039001245,0.085802739,0.090092876,0.04756117,,0.042531706
28/06/2018,27,50.72,0.05072,0.111584,0.1171632,0.0585768,,0.0585864
28/06/2018,28,50.695,0.050695,0.111529,0.11710545,0.0585533,,0.05855215
28/06/2018,29,39.29192,0.03929192,0.086442224,0.090764335,0.047834405,,0.04292993
28/06/2018,30,43.24,0.04324,0.095128,0.0998844,0.0515456,,0.0483388
28/06/2018,31,33.843255,0.033843255,0.074455161,0.078177919,0.04271266,,0.035465259
28/06/2018,32,35.1,0.0351,0.07722,0.081081,0.043894,,0.037187
28/06/2018,33,34.825,0.034825,0.076615,0.08044575,0.0436355,,0.03681025
28/06/2018,34,35.555,0.035555,0.078221,0.08213205,0.0443217,,0.03781035
28/06/2018,35,31.75,0.03175,0.18985,0.1993425,0.114845,,0.0844975
28/06/2018,36,41.54,0.04154,0.211388,0.2219574,0.1240476,,0.0979098
28/06/2018,37,41.265,0.041265,0.210783,0.22132215,0.1237891,,0.09753305
28/06/2018,38,30.69541,0.03069541,0.187529902,0.196906397,0.113853685,,0.083052712
28/06/2018,39,35.675025,0.035675025,0.198485055,0.208409308,0.118534524,,0.089874784
28/06/2018,40,40.17728,0.04017728,0.208390016,0.218809517,0.122766643,,0.096042874
28/06/2018,41,35.63,0.03563,0.198386,0.2083053,0.1184922,,0.0898131
28/06/2018,42,35.646145,0.035646145,0.078421519,0.082342595,0.044407376,,0.037935219
28/06/2018,43,35.30694,0.03530694,0.077675268,0.081559031,0.044088524,,0.037470508
28/06/2018,44,33.56,0.03356,0.073832,0.0775236,0.0424464,,0.0350772
28/06/2018,45,44,0.044,0.0968,0.10164,0.05226,,0.04938
28/06/2018,46,21.56,0.02156,0.047432,0.0498036,0.0311664,,0.0186372
28/06/2018,47,34.055,0.034055,0.074921,0.07866705,0.0429117,,0.03575535
28/06/2018,48,41.875,0.041875,0.092125,0.09673125,0.0502625,,0.04646875
29/06/2018,1,33.75,0.03375,0.07425,0.0779625,0.042625,,0.0353375
29/06/2018,2,23.27156,0.02327156,0.051197432,0.053757304,0.032775266,,0.020982037
29/06/2018,3,41.875,0.041875,0.092125,0.09673125,0.0502625,,0.04646875
29/06/2018,4,31.43434,0.03143434,0.069155548,0.072613325,0.04044828,,0.032165046
29/06/2018,5,34.05595,0.03405595,0.07492309,0.078669245,0.042912593,,0.035756652
29/06/2018,6,30.84,0.03084,0.067848,0.0712404,0.0398896,,0.0313508
29/06/2018,7,29.585,0.029585,0.065087,0.06834135,0.0387099,,0.02963145
29/06/2018,8,27.5,0.0275,0.0605,0.063525,0.03675,,0.026775
29/06/2018,9,27.58,0.02758,0.060676,0.0637098,0.0368252,,0.0268846
29/06/2018,10,26.34,0.02634,0.057948,0.0608454,0.0356596,,0.0251858
29/06/2018,11,31.280655,0.031280655,0.068817441,0.072258313,0.040303816,,0.031954497
29/06/2018,12,32.575,0.032575,0.071665,0.07524825,0.0415205,,0.03372775
29/06/2018,13,36.57985,0.03657985,0.08047567,0.084499454,0.045285059,,0.039214395
29/06/2018,14,21.581505,0.021581505,0.047479311,0.049853277,0.031186615,,0.018666662
29/06/2018,15,34.45832,0.03445832,0.075808304,0.079598719,0.043290821,,0.036307898
29/06/2018,16,41.99596,0.04199596,0.092391112,0.097010668,0.050376202,,0.046634465
29/06/2018,17,42.665,0.042665,0.093863,0.09855615,0.0510051,,0.04755105
29/06/2018,18,42.235,0.042235,0.092917,0.09756285,0.0506009,,0.04696195
29/06/2018,19,47.251595,0.047251595,0.103953509,0.109151184,0.055316499,,0.053834685
29/06/2018,20,59.43,0.05943,0.130746,0.1372833,0.0667642,,0.0705191
29/06/2018,21,53.525,0.053525,0.117755,0.12364275,0.0612135,,0.06242925
29/06/2018,22,50.453625,0.050453625,0.110997975,0.116547874,0.058326408,,0.058221466
29/06/2018,23,49.819935,0.049819935,0.109603857,0.11508405,0.057730739,,0.057353311
29/06/2018,24,59.560105,0.059560105,0.131032231,0.137583843,0.066886499,,0.070697344
29/06/2018,25,66.49993,0.06649993,0.146299846,0.153614838,0.073409934,,0.080204904
29/06/2018,26,50.813435,0.050813435,0.111789557,0.117379035,0.058664629,,0.058714406
29/06/2018,27,56.25,0.05625,0.12375,0.1299375,0.063775,,0.0661625
29/06/2018,28,54.752745,0.054752745,0.120456039,0.126478841,0.06236758,,0.064111261
29/06/2018,29,54.670135,0.054670135,0.120274297,0.126288012,0.062289927,,0.063998085
29/06/2018,30,35.61,0.03561,0.078342,0.0822591,0.0443734,,0.0378857
29/06/2018,31,35.60613,0.03560613,0.078333486,0.08225016,0.044369762,,0.037880398
29/06/2018,32,35.605,0.035605,0.078331,0.08224755,0.0443687,,0.03787885
29/06/2018,33,35.521355,0.035521355,0.078146981,0.08205433,0.044290074,,0.037764256
29/06/2018,34,45.06925,0.04506925,0.09915235,0.104109968,0.053265095,,0.050844873
29/06/2018,35,56.21753,0.05621753,0.243678566,0.255862494,0.137844478,,0.118018016
29/06/2018,36,73.375,0.073375,0.281425,0.29549625,0.1539725,,0.14152375
29/06/2018,37,70.379705,0.070379705,0.274835351,0.288577119,0.151156923,,0.137420196
29/06/2018,38,36.262735,0.036262735,0.199778017,0.209766918,0.119086971,,0.090679947
29/06/2018,39,35.605,0.035605,0.198331,0.20824755,0.1184687,,0.08977885
29/06/2018,40,36.7,0.0367,0.20074,0.210777,0.119498,,0.091279
29/06/2018,41,35.525665,0.035525665,0.198156463,0.208064286,0.118394125,,0.089670161
29/06/2018,42,35.65586,0.03565586,0.078442892,0.082365037,0.044416508,,0.037948528
29/06/2018,43,35.875,0.035875,0.078925,0.08287125,0.0446225,,0.03824875
29/06/2018,44,46.98,0.04698,0.103356,0.1085238,0.0550612,,0.0534626
29/06/2018,45,49.41574,0.04941574,0.108714628,0.114150359,0.057350796,,0.056799564
29/06/2018,46,45.9,0.0459,0.10098,0.106029,0.054046,,0.051983
29/06/2018,47,34.5759,0.0345759,0.07606698,0.079870329,0.043401346,,0.036468983
29/06/2018,48,47.09433,0.04709433,0.103607526,0.108787902,0.05516867,,0.053619232
30/06/2018,1,46.63,0.04663,0.102586,0.1077153,0.0547322,,0.0529831
30/06/2018,2,44.875,0.044875,0.098725,0.10366125,0.0530825,,0.05057875
30/06/2018,3,46.505,0.046505,0.102311,0.10742655,0.0546147,,0.05281185
30/06/2018,4,49.205,0.049205,0.108251,0.11366355,0.0571527,,0.05651085
30/06/2018,5,31.25,0.03125,0.06875,0.0721875,0.040275,,0.0319125
30/06/2018,6,30.57992,0.03057992,0.067275824,0.070639615,0.039645125,,0.03099449
30/06/2018,7,42.50927,0.04250927,0.093520394,0.098196414,0.050858714,,0.0473377
30/06/2018,8,32.215,0.032215,0.070873,0.07441665,0.0411821,,0.03323455
30/06/2018,9,32.89,0.03289,0.072358,0.0759759,0.0418166,,0.0341593
30/06/2018,10,30.495,0.030495,0.067089,0.07044345,0.0395653,,0.03087815
30/06/2018,11,32.12,0.03212,0.070664,0.0741972,0.0410928,,0.0331044
30/06/2018,12,44.755,0.044755,0.098461,0.10338405,0.0529697,,0.05041435
30/06/2018,13,35.22281,0.03522281,0.077490182,0.081364691,0.044009441,,0.03735525
30/06/2018,14,42.792745,0.042792745,0.094144039,0.098851241,0.05112518,,0.047726061
30/06/2018,15,33.534185,0.033534185,0.073775207,0.077463967,0.042422134,,0.035041833
30/06/2018,16,31.778855,0.031778855,0.069913481,0.073409155,0.040772124,,0.032637031
30/06/2018,17,49.178625,0.049178625,0.108192975,0.113602624,0.057127908,,0.056474716
30/06/2018,18,49.559745,0.049559745,0.109031439,0.114483011,0.05748616,,0.056996851
30/06/2018,19,45,0.045,0.099,0.10395,0.0532,,0.05075
30/06/2018,20,42.39876,0.04239876,0.093277272,0.097941136,0.050754834,,0.047186301
30/06/2018,21,47.505,0.047505,0.104511,0.10973655,0.0555547,,0.05418185
